"" "ACVR1B" "ACVR2A" "AJUBA" "AKT1" "APC" "AR" "ARHGAP35" "ARID1A" "ARID5B" "ASXL1" "ATM" "ATR" "ATRX" "AXIN2" "B4GALT3" "BAP1" "BRAF" "BRCA1" "BRCA2" "CBFB" "CCND1" "CDH1" "CDK12" "CDKN1A" "CDKN1B" "CDKN2A" "CDKN2C" "CEBPA" "CHEK2" "CRIPAK" "CTCF" "CTNNB1" "DNMT3A" "EGFR" "EGR3" "EIF4A2" "ELF3" "EP300" "EPHA3" "EPHB6" "EPPK1" "ERBB4" "ERCC2" "EZH2" "FBXW7" "FGFR2" "FGFR3" "FLT3" "FOXA1" "FOXA2" "GATA3" "H3F3C" "HGF" "HIST1H1C" "HIST1H2BD" "IDH1" "IDH2" "KDM5C" "KDM6A" "KEAP1" "KIT" "KMT2B" "KMT2C" "KMT2D" "KRAS" "LIFR" "LRRK2" "MALAT1" "MAP2K4" "MAP3K1" "MAPK8IP1" "MECOM" "MTOR" "NAV3" "NCOR1" "NF1" "NFE2L2" "NFE2L3" "NOTCH1" "NPM1" "NRAS" "NSD1" "PBRM1" "PCBP1" "PDGFRA" "PHF6" "PIK3CA" "PIK3CG" "PIK3R1" "POLQ" "PPP2R1A" "PRX" "PTEN" "PTPN11" "RAD21" "RB1" "RPL22" "RPL5" "RUNX1" "SETBP1" "SETD2" "SF3B1" "SIN3A" "SMAD2" "SMAD4" "SMC1A" "SMC3" "SOX17" "SOX9" "SPOP" "STAG2" "STK11" "TAF1" "TBL1XR1" "TBX3" "TET2" "TGFBR2" "TLR4" "TP53" "TSHZ2" "TSHZ3" "U2AF1" "USP9X" "VEZF1" "VHL" "WT1"
"STAD" 6.49125417042608 15.6096531855851 0.000696211269814342 0.0759256104649169 19.9709922791381 36.162924604752 3.49777209201505 313.152164224655 0.365209656752283 6.29548809054783 10.8135885922042 1.50221223650558 0.0920219908642285 15.0717073548527 0.262626635817135 5.74659076615249 14.4862462212481 0.307383694959156 4.41487918183554 8.39666353295808 1.16286461264848 133.991885313522 4.12878190631648 7.4334878144604 2.20991609145939 314.619242927405 0.660725334254514 0.907254455147138 0.599897732274894 34.1072942485725 11.4215711845163 80.4577758672311 0.338738110452456 0.0582871010008477 8.90351267564291 17.4155805485519 21.0244540991392 1.2417084150253 61.0451102933355 18.0485280451583 8.77277136019298 154.127435827929 4.92350781126996 0.390841760348532 50.7235900103576 9.02297959233426 2.67776012791386 1.1958942366618 1.65377013447633 0.602999882040034 39.4151675526316 10.0659683906022 31.7660477611248 13.7364846926546 32.7008784765056 0.381454795159744 2.6133874803076 6.45002200763626 0.602015809850355 7.41857619477267 1.34831218608513 25.7668112782643 20.3619434901036 21.8975609022516 22.7453774404013 1.28970261437468 87.1307714132355 3929.09576737867 8.11390108030538 3.11713078807223 0.0461058006129915 1.35816328807132 3.2926138271213 55.3666931882379 11.8560474406958 11.4750691952121 0.478579009473225 0.492906716402248 9.04115074132545 0.00481410746984325 0.925614456064201 0.0091816881627771 16.1984450197196 0.0221079101937058 12.1927157074781 0.132317255989408 63.9742193756668 35.0131469716372 19.1138995119712 8.43793631163509 6.80872351032366 7.25237392583353 122.334139143526 2.19995555270554 0.201403391732425 1.89289018060902 51.615170246295 0.308301460972927 2.16096269890799 77.6529284775408 0.681681164133665 0.478455195447352 2.35055143546518 2.43142687433798 147.817812756981 0.633360896702486 1.56736218574235 63.3111682257508 15.8939673613461 0.884539346479038 0.668061712415889 0.0993174483719335 0.18118133940774 0.00890360852754889 2.80759093843961 1.07147096276146 22.4650397044737 29.3016288008007 4463.81733041354 82.1538246578929 85.2188058069333 3.1539744 0.435641288653411 0.621336093236106 0.0144114369616213 21.484611722352
"ESCA" 11.7137518575804 13.0358063435066 3.56715703182066 0.224236128166413 0.248870127527773 0.0233385852388329 0.0505204241090816 21.7374581749099 3.3615950981974 10.4862945234371 0.00169000639317297 0.558193902704822 1.5886034719147 0.0927226189320597 0.0256145565393628 0.635989650809286 0.0695729453034429 0.0250022816554698 1.00656038252151 0.349411037005185 5.0991048675245 0.152328625124579 0.170049494500531 9.81544792454408 0.59116068 434.544936229523 0.49524754297601 6.80936720462981 0.837186370771353 0.33549960107596 0.0134046377714971 5.77051428545314 0.598962610876659 0.0142617932127513 0.35074153339339 18.8408036634371 0.718831551428244 3.18689524940995 27.9995446657738 1.24445409387401 6.92466698546363 71.5206389178848 0.709804651815749 0.707399628247654 56.1729549371356 0.101795054088055 0.834359556399469 8.5516651537342 1.79569099970281 1.89296290056096 33.6044538515272 0.884059058370145 1.5347543125268 17.795331073331 0.447849 0.0450833351206995 2.01856450234453 1.51643554712813 2.84175011764812 9.18618565038286 5.71512866300769 2.9546488429889 1.76370226926105 18.2758851319303 3.6528467639147 2.14303376787346 35.8891110443223 689.171106216076 18.6329876675095 4.45722788678409 0.593879252095597 2.93752618195041 0.895405356672907 50.0539646768803 0.0380965094209627 0.751404148586235 225.753779803976 0.00250521221884488 27.0758018400803 1.43471355537374 0.336428995978675 1.93900627050283 4.49283913319317 0.00372169983137524 0.842504579765924 14.0304727068472 14.5495762077125 0.505929876733102 44.7783885454083 1.37731655555242 5.9747812179274 0.0300500198080174 102.553458667801 0.343468030686716 19.855102712485 1.79370754950349 0.998838850156013 0.88674102 1.71313528837443 10.5779698607618 1.76269026886451 0.00292419067447347 1.27257196529372 0.263119660085393 78.1913813765486 3.68131878 1.9087613008381 6.18038476193119 7.97030601760165 13.5052945525648 2.72886234499882 9.88745516279818 1.24425209496024 85.6589482579278 0.0214911101748027 13.6197597817848 48.2253699175951 8.06609108757868 12857.3720788492 0.269908523249046 50.545894168855 0.7165584 0.370651392302487 7.4621676482718 0.208407173333191 35.5310813203401
"GBM" 0.000569529163600511 0.0173917872969315 1.49017574717124 0.75210679186417 8.5227527814713 9.86794764875349 0.00187937805150519 0.154491708300629 1.01940187063126 1.97788900591606 0.765867405193502 1.51469965722183 127.581465968123 0.448557753135591 2.12979276 1.0630297494284 0.604989563684391 3.28345902517878 1.08196096622714 1.01341284 0.224207860189577 8.0944938527743 1.57748640426916 0.00496978300972271 14.3716359352431 16.0684858250985 90.7467527575745 2.12979276 0.468337510308222 0.830749894340639 0.28527190395891 3.35361533277747 3.33115301569072 342.325228119169 8.85173037221794 1.45971712721082 0.486915325938884 3.65804556466033 2.53220138322475 7.53815305257653 3.42702989436433 0.0649990242395895 0.859340893701715 23.7639874217145 9.93117575427512 2.62261368545793 0.58606709856141 13.803236893093 16.2242848370973 0.907687267464201 8.77042310711786 7.03327458372834 2.36521659741804 2.95114596658838 5.88439774535551 3.38641223337712 0.123702909476385 2.44434707355855 1.0643469873653 0.774484035605973 4.18157387499745 0.500414900866745 23.1360365858923 5.70796434142951 0.000574208867328558 0.179873543406392 0.124429334928036 1385.94965787795 0.0221650610334156 7.43633916375451 6.87497147953577 34.7442293369901 0.345976500916762 1.28471080941818 3.91906222531021 208.327181779653 13.7786878985 0.408162105789809 11.9185837333683 1.24200443987526 8.64541514187726 0.132148038070039 2.05749585918 0.594235677874511 95.1147671661154 0.483599733577877 179.276685699659 96.6730853589951 331.713633549448 1.75103877144306 4.54295535782738 2.10489509553266 3797.66588033793 50.3616303775491 0.589321479467037 243.175673366767 0.135274489343165 67.0762026489334 2.21195046228777 16.9600033336886 20.8842612271866 0.604465744645803 0.639976336614244 0.111336322277731 2.43534118222449e-05 8.01446208567828 4.42900133798949 0.689311030135085 3.80931766627368 0.467266754340444 21.4060222614897 1.55913365959321 11.2463708204136 1.14452852621775 6.14300786394338 0.00208827359986856 2.42935204677923 0.0451704977570052 4497.42230563341 81.6990526112083 62.5447995799937 1.3006368 14.1363399408331 1.20612394693724 0.020629694065376 1.66628905129909
"LGG" 2.32587345206463 0.534064497935704 0.437576248960997 0.013352588135946 0.071186498066811 1.58863986617833 1.77559429577662 123.198024200809 0.0177415786761671 0.00979654963394658 0.102036720947729 0.531032761759736 6879.09446001708 0.000419181306069109 0.00714234841031568 0.291299720007207 8.96423951376598 0.0373252474331555 1.13161892160788 0.724156687300824 15.8842080148612 7.51740994796955 0.93228240506199 0.622829999117445 5.10232227646978 15.3477532936266 33.121085011929 0.91898334 1.85142349467666 0.878312011885687 0.052940308447065 5.51534297158944 36.8707882254997 89.9429995470862 0.00108995616573318 4.40827695667638 0.0202249376961026 0.0736654996318771 25.8028483238509 8.89342321025191 2.10877010736154 2.56683462814614 0.0279398016066003 0.845737419667044 11.4287278014274 0.000739867939232724 0.00565671171518651 5.82581159275846 0.00974605979926709 0.0063124676571362 23.7122804744801 8.98668842015567 0.98917911904847 4.52899494573247 1.20173360203503 9.49548991150741 23.1172876958167 0.501181939507277 0.630663106246485 0.200472775802911 3.22744501601981 0.0668151530230015 1.62234652016156 1.93038752674268 28.6448313061591 0.059148778697118 0.00139874555170018 730.390288195533 0.9587358 0.0609902457698843 0.06847560787766 22.6296116249482 0.181275235518811 2.10087936697089 2.84527596569152 221.670060209975 0.121573602983891 0.0876569897709168 229.453371300945 7.77870281097717 14.8060724059645 2.93876282169919 24.3931085323586 1.63748002500285 58.9787976168422 5.39821668012955 302.873645715214 0.0694704521481729 507.328729085952 0.146229274310092 1.37730582 9.12572685195454 527.421296462151 22.4959760508835 0.186430555310644 6.75975117770382 0.29931264 2.45404755097985 3.14079409322351 0.384197771609958 10.6032371935264 11.6131782828264 0.000181473501403442 0.754948430494681 1.29078576 3.36925145402202 3.49599223238221 9.49548991150741 1.19023542 5.16551244285371 1.39658181604996 1.403028 1.49611383918513 0.529915571402755 1.73741634 0.371383638615957 1.88570341396501 0.549288677863274 33737.8525578268 1.03523873516834 0.85743155972624 0.5612112 8.08822436857784 2.53558700525102 0.505804941433118 0.0398805100100653
"LUAD" 6.0947568145962 0.00216376996565537 0.442617219881757 3.05710797755313 0.181884572469972 4.76333305494571 2.37048916328717 5.82967655257866 0.968689542590925 0.15297148146809 9.78881128735008 0.0654660125274182 9.27707043874015 0.964941631302501 0.305678515221379 0.00522527140948238 24.1963394992905 1.30455181685058 0.319521536724905 0.102600701633693 1.05715619162544 1.23744895202722 0.00560215878063223 0.161448257098487 2.07203851686555 377.900012120448 0.696408258252233 5.26911606 0.127451161973801 4.21480663406141 0.313186333958746 8.67122846756729 20.3449828296909 18.2313885989961 1.44479024578592 3.78251166146809 9.92380620037202 11.5871193931638 271.519755831183 248.030730156095 21.7675815293805 132.281274265188 0.470528910010537 0.32685286579449 14.002715388531 2.00675710637906 3.17260274041847 18.4822089690247 0.441599230694932 0.785106399313179 28.5956626682915 5.6221434234028 324.044561203091 17.8724777869367 24.2873182654426 0.378432024957442 4.22516615262472 3.94570903060104 0.786955779887194 1025.67288342989 1.16171911844669 7.38981053850831 3.45403461056519 3.2217106228603 61.3263420304466 0.0738515228089977 0.773563727810276 6455.00693714065 1.13966702831221 5.20492679835814 0.672890387949903 0.414532090362519 1.79141675789161 648.682135245189 1.38267241769709 65.5122802910845 14.6162644315726 3.02430141789914 0.309472095861643 16.4734869361837 0.848124310698423 0.732727858362944 2.92652406196909 0.12520175848877 135.966418037047 0.250092823368506 2.25379321407308 115.025732557597 0.00884574110153683 3.65064999355838 4.71661520181583 0.657306135696121 5.10248433675265 3.11806648502077 0.0344572811987088 61.0378880123709 3.03934542329689 6.32352155082958 0.0294789979781345 240.058829720352 7.91042209454187 0.362283442691757 0.0667852659953122 5.25981204389297 46.7411895847637 1.85077578787623 0.831395565267092 2.27130536122102 2.5549335620656 0.205201403267385 4.76389101040188 698.411050992697 0.103371843596126 0.178332517369666 32.6630363442505 5.22414844336384 0.000496997445959631 537.411236335658 8997.0950120415 116.203222409004 655.9895645937 3.2177808 0.592847772131113 0.000611099036776475 0.00728321942430112 51.588409154003
"LUSC" 3.31555533058266 0.163535823673875 1.15554056010244 0.0253884756806598 0.0680958483723435 0.0558628922908112 21.5294047246993 9.84937567452102 0.683991209783509 10.1781913885032 0.135877683084087 2.06898666031889 0.500965905974782 0.355660337699679 0.558344196391041 0.0339866686979831 6.02684613596383 1.59510103052822 0.02674150567694 6.62632464399314 1.87406586720921 0.0105910663350866 3.6186891782681 0.199879336776158 0.0439209274560699 2395.01777510922 0.475957396482592 1.47213614284046 0.148775971444345 0.946786532470133 0.258875687768289 1.08315813729413 1.03050557826622 0.899233788450325 0.130799330150943 8.14919038377919 3.07341310372191 0.646336181287269 179.697373097239 12.0885377464065 17.0524008451504 123.638678995976 0.494554413287015 7.39819441966115 62.3295221977674 3.8774734817918 1.29020512877158 13.1541211131193 0.0402140295057557 5.73514681252296 26.7718123288802 68.6489247096805 164.680173297807 84.3335820644264 15.6464129829647 0.00469331793933959 3.48311565178999 1.52118557598318 6.39332687710891 439.725361659572 30.0907476277051 1.05803518844752 6.60525589711321 141.390421346768 20.8034322467466 0.288214824701327 107.476040229213 3946.78302015158 0.298714142260285 0.00475187337331366 1.61920415500263 9.06766070494759 0.498059006290708 643.392923007411 0.399497803994921 36.3083675219672 224.814370941401 1.01418532924803 13.4645739902891 0.0571421819104734 3.50685357739093 0.185768340093189 0.084516371785607 0.803315737996395 36.9310632715596 0.695850440621142 40.4359150615332 194.400499187496 15.6491744116439 11.4633933615169 17.8629197892028 1.39588793791412 389.365911515503 2.29660517621128 1.7624568795533 67.717498080501 1.4992512 0.665259331066958 0.0688562192226804 5.26538698164763 5.7187554794801 0.486665139064762 0.640143675601296 0.395010484465112 6.60417307995245 2.05064494877138 1.26987892276709 0.954023927161106 0.180769238398227 0.435126142999142 0.0887426655546679 0.150297180544528 0.360565463693695 10.576241475056 26.8891570192833 0.255816847453686 7.20039962057228 216.94391527695 17943.4918652873 32.6614054097614 82.5934717671395 2.811096 0.267285588109973 0.00483171238466169 0.102282334186287 71.3460681747433
"UCEC" 43.6634659304397 153.551468753297 0.0372026223323617 0.0248942615539337 19.7311767185106 38.7011795583852 97.2629312343517 203.904040506891 107.90445959677 1.34135432210479 19.883267473876 5.36837667576129 281.218139762023 14.2458041838025 20.1685500821306 5.00088667966655 0.000164752328999057 0.647724823463974 20.810988171433 29.4894962399985 104.591189540269 0.452810484913473 0.436036597691548 17.5615717292279 56.219470883263 185.940940455727 12.0027628147319 3.65351773665769 6.4915039740077 2.62170849798854 223.996138847799 113.477490943507 29.9242638407434 1.00478170297462 47.6592050072343 129.484286615671 0.0781395725700964 5.86827091453772 236.974887424856 13.6348370555225 115.908898607462 84.1400837831079 1.00722295097259 29.8798865628366 144.315373788216 69.6202938917929 1.66679638107729 37.3531569416727 56.5893816664869 22.5144415986793 39.2279172439615 61.0467647858875 15.7718185741917 1.41254733485059 1.56342212101191 6.09188771251105 11.1065569842464 13.9307688798219 6.8155244054778 1.0806214468914 60.3952682416332 59.8951606705401 10.3218075925823 8.91077492196715 381.158212492516 78.0006045151267 144.477040844429 3004.48683472072 66.7207693192322 12.5240942414181 1.72476564966046 6.81132357575575 0.0139559653633068 88.7609448757082 4.78907018323512 31.2366875910409 40.9397173380528 0.198322119662942 0.66527588800543 4.47615694743922 61.295576327228 5.72980448005639 0.859193066872505 0.419731640991464 230.453556542395 351.041594921907 222.924961885402 48.1243537904147 1302.71551396025 0.469472699664161 46.4427408691754 1.58535261154805 4625.68394403452 16.7641411728973 25.1003244284339 69.7921298151677 19.6321373242879 42.0252039430213 188.94726535616 8.27308597622089 8.67435960921538 0.0632715735308072 18.1000699000758 32.0321651043189 25.7138984644883 39.4248719415742 0.058385402145893 0.647612601747393 35.0317352712665 101.731446061016 174.419188880811 3.95989678223917 68.7018519903762 218.892761849756 27.0182072852277 42.7520199536768 14.534905563711 26.3224135094171 867.899819866253 12.836750945942 304.481206251163 13.4085312 114.131678100706 27.697950295824 2.92526336271336 68.9321566983246
"UCS" 7.44185385302497 0.33916482 0.35569332 0.3173472 8.92381868211978 0.6082488 25.3162003767476 59.6057651596179 0.78543432 1.07633592 0.474910636760854 6.04018282584569 3.3621238130817 0.55734102 2.10852763292088 0.556784431574634 0.407813769191955 1.24558776 3.32281739096188 0.12363318 3.32228697077257 0.58312548 0.92096802 0.13090572 0.13090572 6.34197012890167 0.11107152 0.25982802 6.54530754656314 0.29486844 13.2053400192038 0.51635034 0.60295968 0.111848503259672 1.7142576987283 1.98539589124793 0.24528294 0.22256153244321 8.49817176028603 0.155664481054704 0.111459151881766 0.0131076212141645 0.5024664 0.494610197915557 451.827062857693 3.76584758218311 0.401214068826027 0.179713377379565 0.31205808 23.7075128543438 1.70016541197727 0.0892539 0.558973309942181 0.14082282 8.18276398585272 0.27371196 1.64516038592457 3.75756463775716 0.000246021368641945 0.41255136 8.57925059770846 2.70866845765986 9.88118644342174 5.09634867516669 120.170580677177 0.7371711 1.05766181320189 653.431960365047 11.0275449402723 1.2700919831752e-07 0.597410832373991 0.8198136 1.68524586 12.407595471742 1.66871736 2.40132417611361 6.4002472066308 0.638282093541654 1.01713854379694 3.33906545890445 6.12780703607359 5.8082026154257 2.99696493237668 0.23536584 0.0942648503751417 2.38525842295317 331.262249820322 7.08143520096295 277.31514118102 0.966912053740321 346.178220448826 0.96592554 910.343594737092 0.928266656847417 0.41717934 47.289617794574 43.3514680411846 0.19635858 1.46847000807897 1.07236908 0.288530986639933 1.50181658416536 0.0298000714359056 0.30875238 1.10505606963389 1.72204352065826 0.0474495721757665 1.92718767951185 1.3081095485617 91.3528110042452 0.0311795798406213 0.396684 2.44268991165408 1.28250873797258 0.526945657789917 0.3456581199159 0.39139488 0.357484240545778 8408.03727296224 0.146422384640143 2.31150620818837 0.1586736 3.10073575865884 0.34842078 0.14082282 1.24269927133699
"ACC" 0.4199832 0.3945996 0.830283135464839 0.369216 1.47115726895538 0.12076400226096 0.622148884269735 0.326572547956273 0.00812946707077711 1.2522576 5.66542391560307 0.00061234902506909 8.70446422323685 0.6484356 1.61031596152693 3.69409111868358 0.231713423643226 1.4491728 1.009480193938 0.1438404 0.226914 0.152416261768802 1.0714956 0.1523016 0.1523016 5.2070328113048 0.1292256 0.3022956 5.18362442201398 1.25797800287014 0.5592084 147.060668641752 0.127006016315881 3.48122623378262 1.28128052235313 0.3130644 0.2853732 0.0110360445403201 0.078658698758986 6.23472124414946 2.19294002329234 34.2597027658444 0.584592 0.5838228 0.382653257256129 0.194884428224175 0.6238212 0.0730321177040112 0.3630624 1.1640272934775 1.26956984972992 0.103842 3.70312046857189 0.1638396 0.11538 0.3184488 0.3476784 0.0333186680000533 1.1453388 4.81364748000053 0.7515084 22.8744598300135 0.0072828280315736 1.73921661503313 0.1453788 0.857658 0.458232983332047 0.0438444 0.315372 0.602321410793871 0.5469012 0.953808 1.9606908 5.46192147673043 0.456536870554708 27.9763619025038 0.61421228442989 0.5338248 0.474132615295532 0.2261448 5.02396082158774 1.78920534884322 0.33275935612476 0.2738352 0.0239013691921752 0.280758 0.0387827555056959 1.56654044021809 0.5569008 0.494754051439631 0.4530588 7.36119478883048 0.4430592 0.636853944522752 0.4853652 2.31749002275898 36.7250826650026 0.2284524 1.07765767100017 11.2854352803959 0.000236213499351792 0.99092637693277 0.9791916 0.3592164 0.4245984 9.81852257265315 10.0280079639124 0.3184488 0.3915228 1.76375567187188 0.000623204164103471 5.12853334720056 8.6252979518236 0.3953688 3.5704496623423 7.77435401039065 5.23950154918975 8.59108945401758 1283.51044021077 1.82456750824017 32.1264839926762 0.184608 0.000188255658381674 0.4053684 0.1638396 6.36360670712707
"HNSC" 1.63264523931859 0.0396530619239527 419.344913760464 1.08830330883673 9.32843143651076 0.686334102428962 5.22283246374468 13.0949158210978 4.94304687890101 6.48204994504249 0.00011246116038049 6.5247087702712 23.6504819511225 2.17719045317069 0.129628492413896 0.127961228908978 6.15022177398947 0.217855592682802 0.296356364833474 1.22672748 4.85369441776825 0.00791833672103297 0.141752427062871 1.29888792 10.5461221232406 3920.69979170435 0.731565169753936 0.965978913103474 2.44244600374765 0.292935641701034 42.4639939977017 1.61511732570881 37.694598416779 6.05957643631893 2.89953768 15.0077389484592 0.131734015220991 20.8344608733609 78.8660552327248 1.62002574200248 0.931490009595313 60.5623250697237 7.25537971795987 0.786636702565201 185.886092116567 0.0461290692272141 4.11650500346058 0.948647097706838 0.00299746899785542 1.2682971641504 34.9352659499852 1.40228969302712 17.8167346672176 80.4540287270977 146.730926242356 0.607183898731026 0.314147769289074 0.148717326963391 17.9248855886319 117.234734423804 14.3519966355315 7.02982270762745 2.11321022698924 97.3038605883001 0.466050626447943 10.3136843235465 35.9814306207706 4413.96054525416 0.0358184829438726 0.858903925498413 0.0945815739446483 9.66236042509135 2.70185168497706 114.656911839763 0.125664075789049 0.141603937989882 157.870374286295 15.6737600314026 464.541722614309 2.22460250229471 0.0463983266119858 198.925283493125 1.1551389737109 0.189146301817381 8.09654824956436 0.0649690645442774 119.987181687234 48.7392839941686 5.80445444199797 4.76863914961549 4.42759543256126 0.20913937199829 39.5288474354068 3.91634388 0.836328847017355 31.7937925034764 5.55798866692959 0.567668088777737 0.23008902965551 0.523268996124191 2.79925394102898 0.28241075631411 0.84033349788649 1.22403626509986 24.2915008415098 0.539276616048622 0.121174801276582 3.97134307214481 9.59738194362061 5.12664056435281 1.62971247403139 0.00103986372440818 0.0272619198697501 2.04845864565749 0.156760484784179 0.00135094730940902 66.8822564432874 69.0602612906804 32715.9623404601 0.218321275801334 19.9981120791944 1.5744096 7.30432295863985 3.63070208492144 0.112960326993734 0.725015922608492
"BRCA" 26.8664111296273 15.8412092630677 0.145846219573829 4.77645963845717 3.28414303738556 1.99319550641292 19.8078229335855 47.2744053166911 0.777648420415612 8.22375216013442 6.06605268922897 6.12074394717728 60.9057489986505 2.92285954296546 2.76937745344386 12.0228455362305 0.444298814472668 13.728703142064 1.442569391287 480.485409735552 0.0420215649278482 2300.26511871127 7.55993349618918 1.35216360765585 174.373162475611 1.44185712 0.0760806167168381 1.40433425981788 8.57841212882531 0.0700905257306261 52.5543752445651 0.577476239999287 8.63011572129 1.80675139033153 1.85742679616162 88.6077029390455 0.283106330279556 0.881485671441109 6.91249682188859 3.11095431591435 19.7174981466342 12.3566172392732 4.27286142355248 1.56646054406157 32.7005257142048 10.797403458494 2.98455356711925 0.190862633618059 282.094241107889 3.13365191264149 3080.11781944527 0.839016130768261 1.90346038939936 52.1629895038492 19.8025948292229 10.2119783807795 1.8242834469213 1.16609401656267 15.2330482156132 0.161909635087918 5.25695815737159 0.0764366982952192 202.637220790214 0.959162052115191 20.5659415392223 1.21832787267601 3.39393356444328 2089.96042570176 444.426950882558 1259.33944597417 1.18688093301809 8.8687704121958 5.0320451658556 8.10911509294762 81.794174991293 78.3623304076028 3.82629244109543 16.8114643088998 2.46239124236574 0.0400709239242014 0.181846470548758 0.0361292828188205 0.428177768118669 1.14814412294502 3.18209613627652 0.454208956479071 647.806448494115 0.647445962449987 301.034661209695 0.0238900782621 4.16503318190617 4.98073628535441 837.588459298743 0.0221357786109213 13.1231251104984 84.0865397720594 0.9909435177634 25.2947526278211 474.32288659649 0.412484847729026 10.9346585091156 5.9259527763274 1.62367949705581 7.79369122565896 21.637504440674 2.94909010212204 0.0301965015470278 3.24417852 6.29641354212718 49.7033779507393 40.5134681639637 0.615905989326432 11.6858423808495 19.9862219669737 224.796283819123 6.77820354830064 4.09960832750462 46.1850470225447 18226.6935602502 17.469418355369 76.9379396062939 1.8806832 10.8873553944953 0.30901940951776 1.66910634 8.53745900376031
"LAML" 6.94805242755905 1.1679518775084 1.05459301331191 0.3326976 8.13717856108534 2.91050351252961 23.6881250866345 1.26638950325439 0.82342656 21.0319977455929 0.367115997138838 0.379253122374078 0.0433047797058367 3.43009667663967 1.94351986453387 0.50528448 0.55934784 2.19796363357552 0.791188202095322 26.9906105711617 0.2044704 0.247104647122233 0.96551616 0.13723776 0.13723776 0.12753408 0.11644416 82.0504887733467 0.41309952 0.30913152 4.44200891885452 0.54132672 722.302939131662 0.197557353330445 1.57050296733441 1.82694410506587 0.25714752 0.0638323028364702 0.149039519391465 0.12006298039316 3.54946752 0.00451600074263142 4.12020075727268 22.9398143831739 0.49003584 0.301136280574267 0.56212032 257.460993953388 0.32715264 0.32091456 0.30774528 0.0935712 0.486393030167321 0.14763456 0.103968 10.2265808189547 9.08100365488327 0.780630317645666 23.9138946133413 0.43250688 262.113531067876 0.664422841597159 0.0596296316709388 0.342837642434349 262.940831276535 0.7728288 0.322448793178397 622.82530427939 0.2841792 0.00219824415463611 0.49280832 0.0229781676466208 2.82287345438562 0.0728004090260961 0.0358875200662596 12.8690812334374 15.8817583321261 0.48102528 1.7709216 164.867240449201 180.971160510927 0.00923255246559316 0.530016829439008 0.24675072 0.0672448504504576 55.4968952496136 0.74025216 0.0730302326332212 0.50181888 0.0232017716122112 0.40824768 3.90023527615078 0.39923712 75.4138900801091 98.4735380832467 0.64321536 0.08871936 0.20585664 737.800226070299 3.12964418065123 15.2690301369707 4.86147000065666 1.4157325404613 0.32368704 0.996282703554003 20.1074883282443 60.7154279573672 0.28695168 0.35279808 0.25922688 5.1192267459119 0.415872 2.17143408019878 0.35626368 0.51498816 31.5095560184395 0.847407472232787 3.45996208229707 1153.71647642897 0.71668608 2.08784409236562 0.1663488 0.025951558651355 0.36527424 0.14763456 441.459554011697
"LIHC" 2.25837856237711 96.6265115929469 0.00635651963657197 1.6865856 3.51841412119065 7.03078998059958 0.101990711594584 77.6647099897367 1.91279623675491 0.908489829626297 0.990983672859722 8.14611850421864 0.577019248023039 12.3078445800008 0.105061575702593 214.469174670777 2.83557204 0.0580394157538648 0.336362454766499 0.178983602412401 0.0012886168512506 11.235712578164 1.71183711138871 124.43241301006 7.6320192405054 165.801077390355 3.3664635069314 1.38089196 0.391807876275286 1.56711912 2.34122337298208 590.525163383507 7.1763483572715 0.339300563346272 0.128617714851755 40.0701119924831 5.57738673330971 0.74742154458384 61.2586312225051 0.0465781448316075 3.55124223230461 11.1197020471172 7.0195512652432 0.166774660348453 8.20885957265181 8.65756313500788 0.00793509600501894 0.0685679990131625 1.65847584 0.0855880746532953 3.81589921049077 0.4743522 27.8607872472327 70.2616344452188 4.11635557256317 14.2023895557495 1.25498889738954 1.12331854021799 0.952135883720665 144.627599081999 26.6623551729776 7.50290468274127 0.0147893854572286 1.53701627121478 28.30941834073 0.0017247448770429 9.36906577305997 0.20028204 4.54691433058025 0.324370660858401 0.0993725513424412 7.3085175557354 0.427376277483259 1.5635374586336 0.14432892227888 2.5308220798245 90.5510182803413 0.129282387118257 5.61172840051591e-05 0.001056329561629 28.30941834073 0.0293192005311176 0.135082457845921 11.2367452028033 9.46174000200349 2.30000898010978 10.4004674704044 0.00422338150444904 2.37123504005245 15.5440364035444 0.418287244244602 0.146242882327366 70.866501953228 1.72512558629465 0.668185305691155 144.935475540333 14.4605993689068 3.6677766270036 1.02281045570848 0.085792973340304 10.9829005493989 6.40694141459501 0.485053486740039 1.64090724 4.82900545861952 0.0255056030964338 0.122513159702525 1.45468008 2.73461028459313 5.48947497929921 2.81999804371578 0.00555639314079286 1.68573814970517 0.0208276361954781 2.18669190653832 27.7257804301416 0.560863217991755 1.42830485148745 6483.32807027509 0.0370342010231169 10.1256818261165 0.8432928 1.02668403804283 0.0118720640692139 0.74842236 9.46165556214613
